account_id,customer_id,account_type,status,base_currency,opened_at
bea4bc6f-abb0-4b41-a8bb-4621553b6c35,78838b73-faba-4aab-b554-d242a2c981cd,WALLET,ACTIVE,GBP,2025-08-05T16:46:04Z
7c73c421-5969-424e-8edc-b4a2bc0ea126,353e5ddb-55fa-42ad-8034-4fe674e46a83,CHECKING,ACTIVE,GBP,2025-06-17T06:00:21Z
1f1c194a-df54-4667-8359-1689282c397c,6378648d-46bd-428e-82aa-7143821271c7,WALLET,ACTIVE,INR,2025-04-19T15:44:47Z
64a97ad8-91e7-4232-ad16-78656b1cb286,e03cf51d-183a-4e7f-aaa8-ec249bdda3cf,WALLET,ACTIVE,SGD,2025-10-17T13:44:42Z
917043de-52ed-42a8-8bdb-60fe7d0880b8,5061c0c2-b2c2-40de-8a74-931ce1d1b40d,WALLET,ACTIVE,SGD,2025-07-14T17:48:53Z
b34963f9-1be9-49b7-a815-b602f1b1dfeb,9c81fcc9-43e5-4385-8970-eca25d1e29c0,WALLET,ACTIVE,USD,2025-05-27T05:13:01Z
6252f0ad-70e3-48cc-8666-84cdf3333902,c04e8970-1dc5-4fea-838e-14a761269728,CHECKING,ACTIVE,GBP,2025-07-30T10:04:30Z
dee2222b-c60b-4ff8-aaa7-97be3c96a5a6,1546cecc-49fc-4798-9480-8b300fa94c9f,WALLET,ACTIVE,INR,2025-04-10T13:56:54Z
bfad0172-62b1-4c5b-9bb5-5f33eb7bbb16,ef7692cd-d9c4-4c6a-b563-9d10eecb7ef3,WALLET,ACTIVE,USD,2025-07-04T13:06:38Z
fd7722fc-510a-4567-82a6-58240cd9f782,34ca5b4c-1b56-4ced-afb5-ec7085743bf6,CHECKING,SUSPENDED,SGD,2025-06-04T15:58:27Z
6a689cd2-e90f-4abf-a015-6706ea50970f,87aafe4c-f26d-459d-9743-b4f1100d3d60,WALLET,ACTIVE,INR,2025-10-13T22:45:13Z
93c88d48-26bc-4b76-868f-364fcb676ae8,8f3fb965-94ba-4e62-bacd-585a51704327,CHECKING,ACTIVE,AED,2025-03-05T17:06:28Z
794e57ab-b7af-49e9-8bc7-76ed332a3217,84e7bcb0-01da-436a-9b74-888531aa33c1,CHECKING,ACTIVE,GBP,2025-06-28T18:01:31Z
b5223f1a-80c6-4baf-a0ee-34481056f73a,1f09dd4f-1770-4aaa-abc9-3e137573eaf6,WALLET,SUSPENDED,GBP,2025-11-04T05:43:29Z
d0858585-6c4a-4ef1-bf1f-117c5cdc9ae1,5bb68c7b-e018-414d-afc0-1c43d4b7b3df,WALLET,ACTIVE,AED,2025-04-14T14:16:56Z
58d0a17a-ef02-4970-81e7-93139c67572c,680afb8a-547b-499f-87a3-78d66fd8cac6,WALLET,ACTIVE,EUR,2025-09-15T11:13:26Z
02ca8a51-b69a-4c00-8779-041db9582ad7,4645c3d6-e918-4648-8340-ffeaaca450ff,CREDIT,ACTIVE,GBP,2025-02-26T01:43:28Z
79a86298-d800-4075-a967-763d35888d8f,4ca6456a-735d-4ba8-b844-f0a31d62f9a9,WALLET,ACTIVE,USD,2025-12-09T14:37:37Z
b8a94299-ff3a-4343-96b3-d4ccb3da770d,962c63af-27ef-46aa-bb9f-91072b6f5b1b,CHECKING,ACTIVE,GBP,2025-03-23T05:27:50Z
f53a899c-84a0-4cb1-9938-88bb8afa7145,3297ddc6-2630-45be-a25b-bf75114986b1,WALLET,ACTIVE,EUR,2025-01-23T04:31:52Z
1de844fa-1f68-4a16-9112-334a6bff8c1a,6ba20506-793a-4050-a553-ba40c4dbc3c5,CREDIT,ACTIVE,SGD,2025-08-16T06:03:24Z
722df0e6-49dd-44b3-bea9-289702d63a23,f3366b87-80b2-4059-aad0-737fcbcfb673,WALLET,ACTIVE,USD,2025-06-03T07:41:51Z
f6dee01a-d378-431a-bd43-865ec0dcbc72,84e7bcb0-01da-436a-9b74-888531aa33c1,WALLET,ACTIVE,USD,2025-11-07T04:32:57Z
ea295db6-917f-4773-95f3-d4ee20eebbab,854b353c-a33b-41c2-ae56-56e384a09eef,CHECKING,ACTIVE,INR,2025-05-05T07:17:15Z
3f8e7181-195f-46ef-adaf-03f16cc82b5f,91e11b11-69af-4476-af82-df8a90a08661,CHECKING,ACTIVE,GBP,2025-01-14T08:31:52Z
badcc345-79f4-4fe6-8853-4937ea8f85df,7a42982a-c838-4862-abc0-f45dd0be068c,WALLET,ACTIVE,GBP,2025-10-06T04:24:31Z
cbd361d2-c580-45e7-bbb5-c2fb2a66afd4,71015eb7-6581-4366-a270-357aaa23263d,WALLET,ACTIVE,GBP,2025-03-08T03:18:42Z
b982b93f-23d5-44d8-9752-87201969d240,739e8bb3-a853-47db-93e8-3ebd4500b39d,CHECKING,ACTIVE,INR,2025-12-03T21:35:40Z
01e2aaa0-da8c-47e6-8037-99847034196a,e38aeb47-aae0-4345-809a-d5511c7b8766,WALLET,ACTIVE,EUR,2025-12-03T07:01:35Z
bdd2ae26-26e8-403d-b6bb-0e95276745ab,353e5ddb-55fa-42ad-8034-4fe674e46a83,CHECKING,ACTIVE,GBP,2025-03-05T23:17:17Z
44366c50-e5c2-45cf-aeea-bddf9038e691,e23c7541-6ef6-4b81-a08c-0815f6efd194,CREDIT,ACTIVE,SGD,2025-07-28T14:22:25Z
e9ab9fa2-5654-473a-a784-3e4ccd504aff,727680ba-e4a1-40fc-b83f-e69e6a553dcb,CHECKING,ACTIVE,AED,2025-11-26T20:45:41Z
73a63706-787a-4e11-b5ce-3243dbee1cc7,14e6cd5c-9ac7-4133-b0a5-36e065e5e734,CHECKING,ACTIVE,INR,2025-06-02T18:21:01Z
bc94a643-ce0f-475b-9465-a0afff5677c9,52f73a1d-449a-4d5d-82c3-d3556ccaac1d,WALLET,ACTIVE,EUR,2025-08-29T02:25:18Z
18d08974-cec4-4d6a-9dc1-39d85cada332,f7e3090a-1854-4e4f-a450-f086ddef65cc,WALLET,ACTIVE,SGD,2025-08-04T15:11:14Z
ab369702-f13b-4529-8e30-7b73b48d12a8,a50c89e0-d65c-4210-acc6-55132a02ff67,WALLET,ACTIVE,INR,2025-06-16T17:22:38Z
2c0976d3-b0ed-43cb-ad49-0e3a54cb79ce,d5e969a5-237c-45d9-8d3a-e5871375b95f,WALLET,ACTIVE,EUR,2025-07-04T09:26:29Z
d0c1e2ec-24b9-4ce4-8168-94103db2bfec,ebbe2f08-ce97-49ff-9375-16198fbfbc70,CHECKING,ACTIVE,USD,2025-08-31T13:44:51Z
78875eee-b917-44f0-b59c-4eedfae0fd1a,addd81be-ceec-41bc-8920-3e1f957781d1,WALLET,ACTIVE,AED,2025-10-12T20:48:09Z
cccbee86-7997-47b5-95e2-f8378ac4bc20,8e6f86c6-49d7-47a4-ad01-57728e422cb7,CHECKING,ACTIVE,INR,2025-10-26T09:24:01Z
dae252e6-f113-47bb-8f29-f9718161ece1,7825b7f1-8b99-427d-806c-79228fe7bf92,CHECKING,ACTIVE,GBP,2025-10-10T16:12:39Z
a3d0aff6-808b-4783-a443-91d0191fc7a8,be75ecab-3b57-4ad1-ad83-d9893e2b3dae,WALLET,ACTIVE,GBP,2025-03-08T22:01:52Z
05afee12-8c0c-48e3-8e72-c5b6c50f47f7,498abc29-d8cf-4d97-8329-febe44d7e421,WALLET,ACTIVE,AED,2025-05-14T00:50:19Z
daf52a73-c289-4278-9aa7-6664feae5b2b,25a720e7-1d70-4102-bdf6-32cd155adb0e,CHECKING,ACTIVE,EUR,2025-06-25T10:08:23Z
8e6d0c92-c734-46f9-8a79-c26b796be954,67b31dd0-262e-44d3-8287-17b09e3c7c9a,CHECKING,ACTIVE,USD,2025-10-29T10:55:39Z
258a6ab8-b14c-4c2a-ab30-a7613c8b61fc,2e5b07d7-0360-4cad-875f-2f784740cc74,WALLET,ACTIVE,AED,2025-06-17T04:33:39Z
7d43ed59-408c-4c6c-b3c2-466486d3bd60,0000f51b-31ba-4dc4-b02b-578f02df3382,CHECKING,ACTIVE,AED,2025-06-15T02:28:25Z
b83a5cbd-ebbf-428b-bcc7-42f8872ef64c,adc40e66-0c57-47cc-85ec-05d4c8048491,CREDIT,ACTIVE,USD,2025-09-26T01:38:21Z
5fb64050-a080-44fc-93c6-f19e459e8194,2e5b07d7-0360-4cad-875f-2f784740cc74,WALLET,ACTIVE,USD,2025-07-31T22:35:09Z
6028d839-28f5-49f4-b175-c0dd0d24742c,f8726f03-3d9a-42c8-b87c-263a8bbc60f0,WALLET,ACTIVE,GBP,2025-10-27T15:04:48Z
343b0c89-48ec-4d3d-b811-f64df239a1a0,7e3e9f82-7118-4bad-b068-b7bf0da1ddf3,WALLET,ACTIVE,EUR,2025-02-12T06:43:08Z
3050a3bd-b051-4dcd-9f03-6e105e70c869,a0bd5a1f-747e-4f85-b387-70746fd7d828,CHECKING,ACTIVE,INR,2025-01-17T16:48:40Z
3d89d124-9e78-42f6-81e2-9e15e073e6e4,3cdcbe1a-5657-4c11-b35d-3bc77adea15a,CHECKING,ACTIVE,GBP,2025-08-25T15:01:25Z
5f7d1888-7478-48fd-ba17-7427e5455707,d5e43a48-cd7a-483f-a258-b9aa189d11fb,WALLET,ACTIVE,SGD,2025-11-02T19:44:37Z
7f9401d1-370f-4e2d-a37a-1e80b68c74e8,d8acfef2-9984-46f0-a9b4-26631e38a256,WALLET,ACTIVE,SGD,2025-06-07T04:09:00Z
ab9bac5d-d2c7-4fff-af23-395ba0d27d6d,fe71d0b3-0e2a-4ce6-ad21-adc02bf4275e,WALLET,ACTIVE,AED,2025-10-12T15:44:38Z
416ce88f-6095-4c8c-9dbe-2db263213502,4645c3d6-e918-4648-8340-ffeaaca450ff,WALLET,ACTIVE,EUR,2025-09-30T09:03:06Z
bd890222-7099-405b-a8a3-adba09640caa,7e3e9f82-7118-4bad-b068-b7bf0da1ddf3,WALLET,ACTIVE,GBP,2025-05-22T08:39:40Z
ba4ec87f-1278-49d0-9299-84a9e5b5d43d,14e6cd5c-9ac7-4133-b0a5-36e065e5e734,CHECKING,ACTIVE,USD,2025-01-29T19:10:52Z
cad1a0ca-45e8-43ad-b1fc-ec7eac74e0d5,c9d74c91-64a9-4611-95ed-26159780a122,WALLET,ACTIVE,AED,2025-12-06T20:42:21Z
2ccbc213-7f45-4f56-b97f-aed192786a4e,9d78cee1-0915-4386-ad81-cd6edbe675d9,CHECKING,CLOSED,INR,2025-07-08T02:28:12Z
6e9d8a4b-7ed8-43db-b569-ebe34aba0731,3c0d6853-cd30-4c06-abcd-7de8f9622fd4,WALLET,SUSPENDED,GBP,2025-02-18T21:34:02Z
acb9140c-f82d-42b7-8249-d9e013a8f249,55b33778-988a-4391-9eb9-984807c339af,WALLET,ACTIVE,GBP,2025-05-27T13:29:36Z
486d6820-ffd4-43b5-8ab4-5ac5e4dcb064,6ab95e7d-efcb-427d-9535-9e9f6123fcff,WALLET,ACTIVE,INR,2025-02-12T06:48:58Z
e53fd1f2-a66f-4689-b93f-50095f5dabef,f3ceefa1-9671-4877-8d9f-91f57e5a97c3,CHECKING,ACTIVE,EUR,2025-05-25T10:58:09Z
cc224dd5-a1fd-4898-90e1-cc6d700563d2,3297ddc6-2630-45be-a25b-bf75114986b1,WALLET,SUSPENDED,GBP,2025-01-05T09:14:57Z
5d24ca2a-57d0-4dba-b697-9c0404eaf570,498abc29-d8cf-4d97-8329-febe44d7e421,WALLET,ACTIVE,SGD,2025-02-07T21:00:49Z
436740e9-8152-4934-bbae-e0b9f2ddc8c3,2e2103e9-bed2-4226-99e5-93ddc31da45c,WALLET,ACTIVE,INR,2025-06-30T16:57:50Z
9b642e89-6d1b-48b3-90ff-d63f566f05d8,e34d058b-9d06-4269-acc2-532aa4919837,WALLET,ACTIVE,AED,2025-10-22T11:53:43Z
b5c83312-54b9-41ab-991f-7fe430992e3d,7e3e9f82-7118-4bad-b068-b7bf0da1ddf3,CHECKING,ACTIVE,EUR,2025-04-11T13:24:11Z
38b1062f-1dd1-400b-8c1e-80b47432f31c,a1d6f441-f5c6-427c-94c9-9f23cd98ba9e,WALLET,ACTIVE,SGD,2025-10-24T00:26:25Z
92d2c505-d769-4fc8-b36d-bbce0d432868,d111abd1-d5d7-41fb-bd08-d32a679ece32,CREDIT,ACTIVE,INR,2025-10-31T09:38:41Z
1eb9f001-8517-4835-8395-842ae6b12606,5061c0c2-b2c2-40de-8a74-931ce1d1b40d,CHECKING,ACTIVE,INR,2025-10-12T07:48:32Z
d14a0c0d-93b9-44d5-abfa-00050b878b93,ef0886a1-baee-4cf8-91cf-769b2d783e22,WALLET,ACTIVE,USD,2025-11-02T19:04:18Z
c850f4a3-02ba-417d-bbe3-f8fe864b2cbd,c9d74c91-64a9-4611-95ed-26159780a122,CHECKING,ACTIVE,EUR,2025-08-09T18:32:29Z
12e35557-9e20-40d2-a55e-2999ea623ee4,1eb513e6-4141-4d7f-91d9-6cefa4cefe39,WALLET,ACTIVE,GBP,2025-11-03T23:43:58Z
5982e069-3b10-4cd8-b8b4-c383072eac7d,9fb3f052-b579-4ee5-a6a5-b595ea557e21,WALLET,CLOSED,USD,2025-10-05T09:18:26Z
56807e15-0749-4c65-96f2-1b33d794f571,2e5b07d7-0360-4cad-875f-2f784740cc74,WALLET,ACTIVE,AED,2025-04-27T02:32:56Z
51ac94b0-0f28-4ec4-84c9-cfaaf56df8a6,f3ceefa1-9671-4877-8d9f-91f57e5a97c3,CREDIT,ACTIVE,AED,2025-08-18T01:38:42Z
a71c60d0-f541-4606-b850-670754774e6a,ea30b5ba-e070-46ba-8208-3c52f088e716,CREDIT,ACTIVE,USD,2025-03-27T17:53:22Z
a3105ae3-676e-4e74-9aa6-ca30153dba7e,2caa1f0d-c4fa-4c88-a4a8-3bfd571e59be,CHECKING,ACTIVE,AED,2025-02-12T07:16:29Z
f158528f-4ffd-460e-b625-804cb54791df,2fb84646-9030-4f59-9716-f1912625b320,WALLET,ACTIVE,AED,2025-11-21T00:33:29Z
4d33f756-ce20-41d1-944a-1d51d23de264,508803b6-b60c-407b-bc94-eb22d10811d3,CREDIT,ACTIVE,GBP,2025-10-17T18:49:04Z
62daeb8a-c3d4-4044-9aa3-f265765b459a,f99caadd-c871-44c4-a632-3ddb9f8683bc,CHECKING,ACTIVE,USD,2025-01-15T23:28:22Z
a9c80be5-f8ea-4ac1-8150-4c71ebd0ffa5,521285ac-e501-4bad-98a7-bd1b8856f7de,CHECKING,ACTIVE,INR,2025-02-18T17:42:45Z
2f0558ae-096f-4acd-9887-82e1bdbb3687,8d2d6c2d-3753-4e54-a911-793057892f3a,CREDIT,ACTIVE,EUR,2025-09-04T16:11:19Z
5864abc1-c667-4654-a2f6-43cb33e54d4c,ba29ed94-0523-4055-ab1b-1b0492aa9904,WALLET,ACTIVE,USD,2025-08-23T20:53:27Z
2fa81d86-3178-4052-a956-1dba93cd6a72,2b935f4b-8609-4f30-baca-26b24d11b61e,WALLET,ACTIVE,USD,2025-01-03T14:55:31Z
fa41dc22-aef7-42af-b1e9-acbe37f03422,090cd9a5-362a-4403-a7f4-ac4930e92ab7,CHECKING,ACTIVE,SGD,2025-10-11T18:41:57Z
93b083b5-6a62-482f-a8b6-c3b9183673c4,ab8e3c44-241c-4746-8066-e1478342c41b,CHECKING,ACTIVE,EUR,2025-09-05T23:38:54Z
1cc056eb-1eab-4217-b461-2732ed06f894,dc69a61f-f2e2-49ab-a1e2-13d0889d0a0b,WALLET,ACTIVE,INR,2025-12-10T13:36:16Z
77e6ca95-c338-488b-bb32-51c4069e1b57,f4aff94b-910f-40ce-bd9a-8d2446136deb,WALLET,ACTIVE,SGD,2025-12-14T07:22:12Z
c9a370b0-2037-4c06-a788-150ab962fc64,0216e6a0-82e4-4249-8f74-f2ff6a36dd6b,CHECKING,ACTIVE,AED,2025-12-02T10:52:10Z
d46e6a60-ada9-44f4-be1e-a5ac76ef0805,c048b2b2-3f30-43bb-91b2-23504fc34ec0,WALLET,ACTIVE,AED,2025-12-26T23:11:17Z
11115720-ef4d-4592-a94a-d7853abe3ccd,85147ff0-ea70-435d-991a-cc3cf08cfeb3,WALLET,ACTIVE,SGD,2025-03-17T16:55:56Z
a1890bf2-a7b5-4d23-a9f2-f447f1842942,5a712969-b9e0-4155-834e-818bd6efb42e,WALLET,ACTIVE,INR,2025-04-10T12:50:27Z
abbb6094-c256-425b-a938-e8de2b05447d,672cbc7c-dac1-4790-8e99-89d621383234,WALLET,ACTIVE,SGD,2025-10-12T14:59:35Z
c2050359-92d1-42a7-b533-eeba263ca800,be98903b-62a3-4a1f-b13c-3860c120a1b8,WALLET,ACTIVE,SGD,2025-01-18T17:32:07Z
e968d272-768c-4ff0-a9b7-8d0db240ded5,bd942704-4640-4130-a099-e672a9976626,WALLET,ACTIVE,AED,2025-06-25T12:06:12Z
e2fa70d6-fdb4-4224-9415-157d1c06524f,a70da2a6-7d41-4244-9ae8-4f888f503848,WALLET,ACTIVE,USD,2025-04-03T06:31:56Z
5ee835aa-4cda-463a-a62c-5e9b8c6c9340,93fb1495-43f0-42a1-bc2c-b01460c5241b,WALLET,ACTIVE,EUR,2025-05-16T02:30:14Z
82abae35-2741-4a2b-a73a-3579544b5c9f,3789376f-7bca-4f12-97f0-5255350ad403,WALLET,ACTIVE,SGD,2025-05-31T16:29:56Z
def3ed78-b4f9-493d-abf2-68e635ea1ff0,1deabe91-a996-490d-97e9-f1b60854f1c1,CHECKING,ACTIVE,EUR,2025-11-02T21:19:57Z
41bd95c0-420c-471b-bb27-a84e222de58d,feaa5fe2-4cd2-4134-87e2-7e227add12ec,WALLET,ACTIVE,GBP,2025-11-03T21:33:02Z
742f4b0b-9fa0-457c-90e5-28e8831af9ff,346a9645-93aa-42e3-a561-7c3cd409c4ae,WALLET,ACTIVE,EUR,2025-08-24T11:47:32Z
ba07c5bb-5402-4781-9748-bb4171762ab0,de0c372f-42c4-4b6b-9e7f-404c155459aa,CREDIT,ACTIVE,AED,2025-01-09T01:29:29Z
8cf9563c-0261-42cc-bfd7-c0fc3b562209,7de168b7-3b03-417c-a840-79a82acb854d,CHECKING,ACTIVE,INR,2025-06-06T02:55:52Z
ee44e96d-6fae-4d20-945a-f049aceb3141,d081e525-e631-4925-a9dd-6c374f1893fa,CHECKING,ACTIVE,AED,2024-12-31T01:26:00Z
5917e0f9-1654-470c-97c6-610efdf0ecc6,52f73a1d-449a-4d5d-82c3-d3556ccaac1d,CREDIT,ACTIVE,SGD,2025-01-13T15:20:07Z
222745ac-db9d-46d3-94ed-99ee7ffd365c,52529318-0e5a-4146-b85e-f1d6a9296e37,CHECKING,ACTIVE,EUR,2025-05-02T02:12:58Z
2f9dd06d-8171-4b08-ad2e-bb3f3d3d6948,ba29ed94-0523-4055-ab1b-1b0492aa9904,WALLET,ACTIVE,GBP,2025-09-01T03:53:13Z
9762ced1-4e11-490d-9b7b-9e80b108d6c0,176b9b67-9b3c-44d3-98f9-8a3b936fa15a,CHECKING,ACTIVE,GBP,2025-09-12T12:52:08Z
51567169-ccf5-4948-876e-ad9c713277ff,a1d6f441-f5c6-427c-94c9-9f23cd98ba9e,WALLET,ACTIVE,EUR,2025-11-16T06:59:24Z
16e1641c-eb7b-4b2a-8567-aaa7664a1d17,97517528-35ca-4624-996a-33d2fa4db11d,CHECKING,ACTIVE,GBP,2025-07-02T23:29:22Z
d9a1dac1-ae93-424f-91da-32ae61364a40,1ddb9d53-de20-4052-8eba-4551d9a7bb62,WALLET,ACTIVE,GBP,2025-01-17T05:10:56Z
f3633fda-7847-49dd-90c9-39fdfb133630,f3ceefa1-9671-4877-8d9f-91f57e5a97c3,WALLET,ACTIVE,AED,2025-04-06T16:36:35Z
9b656f69-b41e-44fe-bb56-dcfcd5896d35,b50527ba-2f26-4bde-8393-2b724cb6b9a3,CHECKING,ACTIVE,SGD,2025-11-09T16:39:15Z
02d93663-9ec2-4149-a757-fd08c732138a,376c4413-4309-4a3b-baf3-933ccae73459,WALLET,ACTIVE,GBP,2025-01-19T20:46:44Z
eb2b73db-fb0d-46bf-ace5-42bbd03022b1,c7e63983-5bfe-40d5-9edd-6f97d6ed8709,WALLET,ACTIVE,USD,2025-03-08T13:35:27Z
3f9fdc9b-7d63-43f4-8839-5c1a835a5b25,346a9645-93aa-42e3-a561-7c3cd409c4ae,CREDIT,ACTIVE,EUR,2025-08-20T22:51:39Z
d6fa57c6-942e-4152-a50b-57fbb07df816,8a15ca28-2b0c-4fc8-985e-4daeb6deaf78,CHECKING,ACTIVE,EUR,2025-01-22T15:44:28Z
affec079-ca25-4b5b-867b-2541337b2765,1f0bcdd9-8150-465e-b9ef-db890aa84df0,WALLET,CLOSED,INR,2025-01-11T19:49:22Z
d7d38beb-03f7-4556-9b08-70e6ca494eb6,7f3a68f7-d6e3-437e-a734-a3b9cf267238,WALLET,ACTIVE,INR,2025-04-25T11:20:14Z
a742734a-1add-4b1f-92ab-c53a8a52acf7,f2c9faed-2c64-4326-864c-51766577cf74,CHECKING,ACTIVE,SGD,2025-11-22T22:58:10Z
b29ee33c-de19-44da-9fc9-2023dbd11f98,96fde9a6-3d03-45e0-a5dc-fd45c91177a4,WALLET,ACTIVE,AED,2025-05-01T23:50:36Z
28581a86-a20e-43de-a63d-d9d9d84d8ab3,ef0886a1-baee-4cf8-91cf-769b2d783e22,WALLET,ACTIVE,USD,2025-02-21T10:46:59Z
58e81f05-934c-45ae-b28c-c46ab61bffc1,737bcb12-8416-452e-980d-ad63337d4f4f,WALLET,ACTIVE,SGD,2025-10-24T08:09:12Z
975603fb-049f-4af9-b8a1-c925f7cf78e1,8e6f86c6-49d7-47a4-ad01-57728e422cb7,WALLET,ACTIVE,SGD,2025-05-05T17:32:29Z
30d2a459-1566-4c1f-84bb-f24aa2b9cf93,e34d058b-9d06-4269-acc2-532aa4919837,WALLET,ACTIVE,SGD,2025-12-27T17:23:27Z
a1f68225-85bf-4584-acbd-218550815689,2c16eb4f-59be-471c-9eb3-f8373ee5c182,WALLET,ACTIVE,USD,2025-05-09T07:26:44Z
85db6c00-a526-41fc-93c7-565e6b292a7c,8d868078-ddea-4e13-b0de-6dcd50059237,WALLET,ACTIVE,GBP,2025-08-13T15:36:34Z
be444a62-82ad-4250-8197-4868cc2e2db7,71844c9d-cfd8-4040-b53c-b4c6076e0f9b,CREDIT,CLOSED,SGD,2025-03-14T08:43:29Z
33af13c2-f62b-4b1b-95a2-9cbe106d60ca,01c040cc-92e5-4873-901f-607223f544da,WALLET,ACTIVE,USD,2025-12-13T09:11:40Z
dc783a3e-62ac-4e92-9cfd-b023014f96c7,f7e3090a-1854-4e4f-a450-f086ddef65cc,CHECKING,ACTIVE,USD,2025-03-13T06:30:01Z
ad68fd94-f3fd-439a-a073-db03c0f597c5,7593a86e-7eaf-4af9-9267-db4f1197da4a,WALLET,ACTIVE,AED,2025-09-01T00:28:03Z
8f4d8468-5ece-4993-ac91-793c97329bec,45e37882-63ba-47bf-8585-396896b4e0af,WALLET,ACTIVE,AED,2025-06-28T11:04:39Z
752e53e0-5c17-4fa3-ad5e-43735ea82125,068fa04e-17bf-4310-b08a-4ca9415dac0a,WALLET,ACTIVE,USD,2025-06-06T17:25:48Z
d6458cbd-7464-4f8c-afac-fc7948b5ad56,8d0b1735-072d-40a9-9bcd-b7fdee61022a,WALLET,ACTIVE,GBP,2025-04-28T11:15:57Z
f7d1f923-62d9-49e1-8254-288a463e7dae,8129074a-0dc1-4d24-8d7d-43fa8aec29e2,WALLET,ACTIVE,EUR,2025-07-06T00:06:56Z
5bf8a5a5-4155-4882-bca0-afe12dd770f4,847db19a-9e96-4208-a036-70e4246194f4,WALLET,ACTIVE,INR,2025-05-12T14:51:41Z
8a2eba16-f8c8-4843-9f7b-3ffe5a4508ed,91e11b11-69af-4476-af82-df8a90a08661,WALLET,ACTIVE,USD,2025-10-05T08:14:30Z
ddabde73-fd88-4a16-9aba-ab7c12b800c9,7e3e9f82-7118-4bad-b068-b7bf0da1ddf3,CREDIT,ACTIVE,AED,2025-03-13T09:32:06Z
383f3f4d-fcb2-4fd6-8de9-550760308d5b,71844c9d-cfd8-4040-b53c-b4c6076e0f9b,WALLET,ACTIVE,USD,2025-09-24T08:22:02Z
43a41ebb-0b91-435d-bca8-38c3cb100b1c,e4a03022-8bad-49e8-aa7b-ceb31672e9b8,CHECKING,SUSPENDED,AED,2025-05-05T16:36:33Z
2930e4df-cae9-4723-9f08-5f474a5b2ed1,b6fd43f2-2f4e-4460-8a1f-235b35634c0d,CHECKING,ACTIVE,EUR,2025-04-26T17:58:57Z
8f2021c5-7ee6-448b-ac16-a1796b652fcf,064d6361-faad-4ab1-bef8-01a596c4f4f8,CHECKING,ACTIVE,GBP,2025-10-07T06:47:53Z
4dce9567-8517-4b7a-aa6b-271dfbfd63b0,8d0b1735-072d-40a9-9bcd-b7fdee61022a,CHECKING,ACTIVE,EUR,2025-06-09T13:17:53Z
807a43d5-1052-4f00-810b-d8798b99e045,3789376f-7bca-4f12-97f0-5255350ad403,CHECKING,SUSPENDED,EUR,2025-02-03T01:58:52Z
3b42af23-265a-4f59-9fe7-3c4f35053686,1f94e8f8-5190-4a96-8f5b-5ff925dc5cf0,CHECKING,ACTIVE,USD,2025-02-27T03:50:12Z
dcd93ce0-f141-4e5a-9ee2-740c81a27143,df576e9c-7f91-444f-abaa-4e8f0d719257,WALLET,ACTIVE,USD,2025-07-10T00:37:49Z
945db76f-e349-4c91-8bca-0807166a660b,c237584c-0204-4662-b4bc-37c2ab29acaa,WALLET,ACTIVE,GBP,2025-12-23T06:18:31Z
c6d51f46-855f-4acd-9410-15eb27fc1245,d735989a-0098-4a27-8e13-3d5209116efb,CHECKING,ACTIVE,INR,2025-12-17T05:58:46Z
ed6bad5c-daed-4ec6-a09f-df70984a52e7,47e16a14-3cee-4591-89c9-e2b1219ff12b,WALLET,ACTIVE,INR,2025-10-03T03:30:53Z
4b2f0f09-3647-4055-9179-963c0b7d8d9d,e74213e2-ad76-4e35-bc0d-e2c32c7d167b,WALLET,ACTIVE,SGD,2025-07-12T11:36:26Z
314cf129-9624-4423-ac1c-b88fa27da0bd,a1d6f441-f5c6-427c-94c9-9f23cd98ba9e,CHECKING,ACTIVE,GBP,2025-12-25T04:40:09Z
c5139f46-d740-4ba8-afad-99360ae96f4b,bfd84d8c-7ed3-41c5-8abe-58a7db10fb24,CHECKING,ACTIVE,AED,2025-06-01T07:15:09Z
77338cff-7d2c-4218-88c4-088a907575cf,91e11b11-69af-4476-af82-df8a90a08661,WALLET,ACTIVE,EUR,2025-12-21T23:55:10Z
84fa91ff-068c-4d93-88c1-ddfbd604fe24,ebb45d45-e319-4034-8cab-348484a3df86,WALLET,ACTIVE,INR,2025-06-30T16:26:10Z
82f5b443-9b07-4c52-8cf9-99ff4d03766f,cd66c6a0-18be-4f77-b6dd-d8554f76d906,WALLET,ACTIVE,AED,2025-03-22T00:01:15Z
1f2ad47d-c8d9-4480-81a8-205c9962ed91,aeb1bda3-b8d6-432b-938e-95071b8883c7,CHECKING,ACTIVE,AED,2025-02-17T20:13:08Z
b850b63a-927f-4ec5-aa81-6c76627cb3d7,4cd37fe1-6033-4cc0-a9b0-08bb4ff84dd3,WALLET,ACTIVE,SGD,2025-07-25T05:52:51Z
4bc42041-f776-41bf-b1f6-49d24db75693,bf14d958-edcb-4432-ada5-e08ce72178b8,WALLET,ACTIVE,GBP,2025-04-07T10:19:22Z
ad4430b6-34f9-46f4-9fd6-480619f4278d,78235957-7a3e-40f1-9469-21ae42110e9e,CREDIT,ACTIVE,GBP,2025-11-09T05:44:43Z
d3fc4b1f-dd37-4b8b-84d5-5c5a91c3b4a6,7de168b7-3b03-417c-a840-79a82acb854d,WALLET,ACTIVE,SGD,2025-11-15T04:35:19Z
